Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,56,1,2024-04-20,LAL,@,DEN,L 103-114,1,44:30,12,23,.522,0,4,.000,12,19,.632,.522,8,9,.889,3,11,14,5,0,4,2,3,32,28.8,-12
2,57,2,2024-04-22,LAL,@,DEN,L 99-101,1,39:01,14,19,.737,0,1,.000,14,18,.778,.737,4,4,1.000,1,10,11,2,1,1,4,5,32,25.1,0
3,58,3,2024-04-25,LAL,,DEN,L 105-112,1,42:37,14,23,.609,0,0,,14,23,.609,.609,5,7,.714,5,10,15,3,1,0,2,5,33,27.3,-4
4,59,4,2024-04-27,LAL,,DEN,W 119-108,1,41:38,11,17,.647,0,0,,11,17,.647,.647,3,4,.750,3,20,23,6,0,1,1,4,25,27.5,11
5,60,5,2024-04-29,LAL,@,DEN,L 106-108,1,40:10,8,11,.727,0,0,,8,11,.727,.727,1,2,.500,3,12,15,4,0,2,2,2,17,19.2,-4
,,,,,,,1-4,5,209,59,93,.634,0,5,.000,59,88,.670,.634,21,26,.808,15,63,78,20,2,8,11,19,139,25.6,-9
