Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1,2015-04-18,NOP,@,GSW,L 99-106,1,40:05,13,23,.565,0,1,.000,13,22,.591,.565,9,10,.900,3,4,7,1,1,4,5,4,35,24.9,-4
2,2,2,2015-04-20,NOP,@,GSW,L 87-97,1,45:04,9,22,.409,0,0,,9,22,.409,.409,8,8,1.000,1,10,11,3,2,2,3,3,26,19.2,-3
3,3,3,2015-04-23,NOP,,GSW,L 119-123 (OT),1,46:15,11,22,.500,0,0,,11,22,.500,.500,7,9,.778,3,12,15,3,2,3,4,4,29,23.5,3
4,4,4,2015-04-25,NOP,,GSW,L 98-109,1,40:21,14,20,.700,0,1,.000,14,19,.737,.700,8,9,.889,2,9,11,1,0,3,1,1,36,32.7,-16
,,,,,,,0-4,4,171,47,87,.540,0,2,.000,47,85,.553,.540,32,36,.889,9,35,44,8,5,12,13,12,126,25.1,-20
