Rk,Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
13,77,13,2013-11-25,NOP,@,SAS,L 93-112,1,32:45,3,8,.375,0,0,,3,8,.375,.375,4,4,1.000,1,5,6,1,1,4,2,4,10,8.7,-20
14,78,14,2013-11-26,NOP,,GSW,L 101-102,1,30:14,6,9,.667,0,0,,6,9,.667,.667,2,2,1.000,3,8,11,1,0,2,1,4,14,14.1,6
15,79,15,2013-11-29,NOP,@,PHI,W 121-105,1,37:55,11,20,.550,0,0,,11,20,.550,.550,0,1,.000,5,5,10,3,2,4,1,2,22,22.1,13
16,80,16,2013-12-01,NOP,@,NYK,W 103-99,1,10:27,2,6,.333,0,0,,2,6,.333,.333,3,3,1.000,1,3,4,0,0,0,1,0,7,4.2,-2
16,,17,2013-12-02,NOP,@,CHI,W 131-128 (3OT),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,18,2013-12-04,NOP,,DAL,L 97-100,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,19,2013-12-06,NOP,,OKC,L 95-109,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,20,2013-12-11,NOP,,DET,W 111-106 (OT),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,21,2013-12-13,NOP,,MEM,W 104-98,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,22,2013-12-15,NOP,@,DEN,L 93-102,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,23,2013-12-17,NOP,@,GSW,L 93-104,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,81,24,2013-12-18,NOP,@,LAC,L 95-108,0,32:13,10,18,.556,0,0,,10,18,.556,.556,4,7,.571,5,7,12,0,3,0,2,3,24,19.6,-6
18,82,25,2013-12-21,NOP,@,POR,L 107-110,1,37:43,8,13,.615,0,0,,8,13,.615,.615,5,8,.625,4,5,9,1,0,2,2,3,21,17.1,-1
19,83,26,2013-12-23,NOP,@,SAC,W 113-100,1,42:45,6,15,.400,0,0,,6,15,.400,.400,9,10,.900,4,7,11,1,1,0,2,3,21,15.9,11
20,84,27,2013-12-27,NOP,,DEN,W 105-89,1,27:50,7,12,.583,0,0,,7,12,.583,.583,3,6,.500,3,4,7,1,1,4,2,4,17,14.4,7
21,85,28,2013-12-28,NOP,@,HOU,L 98-107,1,37:47,8,14,.571,0,0,,8,14,.571,.571,2,2,1.000,5,11,16,0,1,1,0,4,18,18.3,-12
22,86,29,2013-12-30,NOP,,POR,W 110-108,1,38:52,13,19,.684,0,0,,13,19,.684,.684,1,4,.250,5,7,12,1,0,5,1,4,27,24.9,8
23,87,30,2014-01-01,NOP,@,MIN,L 112-124,1,33:22,5,9,.556,0,0,,5,9,.556,.556,3,6,.500,3,3,6,0,1,4,1,4,13,11.7,-5
24,88,31,2014-01-03,NOP,@,BOS,W 95-92,1,38:01,9,12,.750,0,0,,9,12,.750,.750,5,8,.625,3,6,9,2,1,3,1,2,23,23.6,2
25,89,32,2014-01-04,NOP,@,IND,L 82-99,1,34:01,4,12,.333,0,0,,4,12,.333,.333,2,4,.500,0,8,8,0,1,3,2,4,10,4.3,-10
26,90,33,2014-01-07,NOP,@,MIA,L 88-107,1,41:00,10,18,.556,0,0,,10,18,.556,.556,2,2,1.000,7,5,12,1,3,2,5,3,22,18.7,-24
27,91,34,2014-01-08,NOP,,WAS,L 96-102,1,32:35,8,13,.615,1,1,1.000,7,12,.583,.654,4,6,.667,1,6,7,1,1,3,3,4,21,16.0,11
28,92,35,2014-01-10,NOP,,DAL,L 90-107,1,39:59,9,19,.474,0,0,,9,19,.474,.474,3,7,.429,7,6,13,1,2,5,2,1,21,20.2,-13
29,93,36,2014-01-11,NOP,@,DAL,L 107-110,1,39:35,10,17,.588,0,0,,10,17,.588,.588,8,10,.800,6,8,14,2,0,0,1,4,28,24.7,2
30,94,37,2014-01-13,NOP,,SAS,L 95-101,1,35:19,9,18,.500,0,1,.000,9,17,.529,.500,4,5,.800,6,5,11,2,3,2,3,3,22,19.9,-10
31,95,38,2014-01-15,NOP,,HOU,L 100-103,1,31:00,8,13,.615,0,1,.000,8,12,.667,.615,8,11,.727,1,6,7,0,2,1,1,4,24,19.5,-3
32,96,39,2014-01-18,NOP,,GSW,L 87-97,1,43:01,11,17,.647,0,0,,11,17,.647,.647,9,12,.750,4,13,17,1,0,1,4,5,31,24.4,-9
33,97,40,2014-01-20,NOP,@,MEM,W 95-92,1,40:07,9,22,.409,0,0,,9,22,.409,.409,9,10,.900,4,6,10,2,4,4,2,3,27,24.4,-1
34,98,41,2014-01-21,NOP,,SAC,L 97-114,1,36:30,4,12,.333,0,0,,4,12,.333,.333,8,11,.727,2,4,6,2,2,4,4,3,16,11.6,-27
35,99,42,2014-01-24,NOP,@,DET,W 103-101,1,39:27,4,12,.333,0,1,.000,4,11,.364,.333,6,6,1.000,3,5,8,2,2,4,1,3,14,14.8,10
36,100,43,2014-01-26,NOP,,ORL,W 100-92,1,41:55,9,21,.429,0,0,,9,21,.429,.429,4,6,.667,7,12,19,3,2,7,3,4,22,23.0,4
37,101,44,2014-01-28,NOP,@,CLE,W 100-89,1,39:07,12,18,.667,0,0,,12,18,.667,.667,6,7,.857,1,6,7,3,1,8,0,1,30,32.6,17
37,,45,2014-01-29,NOP,@,MIN,L 77-88,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,102,46,2014-02-01,NOP,,CHI,W 88-79,1,40:13,10,14,.714,0,0,,10,14,.714,.714,4,4,1.000,2,6,8,3,3,6,2,3,24,27.5,1
39,103,47,2014-02-03,NOP,,SAS,L 95-102,1,43:51,6,21,.286,0,0,,6,21,.286,.286,5,8,.625,1,15,16,1,0,4,5,3,17,6.0,-12
40,104,48,2014-02-05,NOP,,ATL,W 105-100,1,35:30,9,14,.643,0,0,,9,14,.643,.643,9,10,.900,3,7,10,2,1,1,1,3,27,25.5,3
41,105,49,2014-02-07,NOP,,MIN,W 98-91,1,40:49,10,16,.625,0,0,,10,16,.625,.625,6,8,.750,2,8,10,1,1,1,2,5,26,20.2,1
42,106,50,2014-02-09,NOP,@,BRK,L 81-93,1,38:21,11,19,.579,0,0,,11,19,.579,.579,2,5,.400,4,5,9,2,3,1,1,3,24,21.1,-9
43,107,51,2014-02-10,NOP,@,TOR,L 101-108,1,35:11,7,14,.500,0,0,,7,14,.500,.500,5,7,.714,2,5,7,1,3,0,2,5,19,13.8,-4
44,108,52,2014-02-12,NOP,@,MIL,W 102-98,1,19:56,5,10,.500,0,0,,5,10,.500,.500,2,2,1.000,1,0,1,0,2,1,2,4,12,6.8,1
45,109,53,2014-02-19,NOP,,NYK,L 91-98,1,38:19,6,10,.600,0,0,,6,10,.600,.600,2,2,1.000,1,9,10,2,2,5,4,1,14,15.3,-9
46,110,54,2014-02-21,NOP,@,CHA,L 87-90,1,34:29,8,17,.471,0,0,,8,17,.471,.471,2,3,.667,4,9,13,4,0,4,1,6,18,16.6,6
47,111,55,2014-02-22,NOP,@,WAS,L 93-94,1,33:30,11,18,.611,0,0,,11,18,.611,.611,4,4,1.000,3,8,11,0,1,0,0,2,26,22.5,-11
48,112,56,2014-02-24,NOP,,LAC,L 110-123,1,38:03,7,16,.438,0,1,.000,7,15,.467,.438,12,13,.923,1,10,11,2,0,2,1,4,26,21.1,-22
49,113,57,2014-02-26,NOP,@,DAL,L 89-108,1,12:37,3,9,.333,0,0,,3,9,.333,.333,0,0,,1,8,9,1,0,2,0,1,6,5.7,4
50,114,58,2014-02-28,NOP,@,PHO,L 104-116,1,40:41,14,18,.778,0,0,,14,18,.778,.778,4,4,1.000,2,7,9,2,3,1,1,1,32,32.2,-13
51,115,59,2014-03-01,NOP,@,LAC,L 76-108,1,20:19,1,6,.167,0,0,,1,6,.167,.167,6,6,1.000,1,3,4,0,0,2,3,4,8,2.6,-28
52,116,60,2014-03-03,NOP,@,SAC,L 89-96,1,37:37,4,14,.286,1,1,1.000,3,13,.231,.321,4,8,.500,0,4,4,2,0,0,1,3,13,3.6,-13
53,117,61,2014-03-04,NOP,@,LAL,W 132-125,1,42:27,10,16,.625,0,0,,10,16,.625,.625,8,11,.727,3,12,15,3,0,1,1,1,28,26.7,7
54,118,62,2014-03-07,NOP,,MIL,W 112-104,1,39:44,12,22,.545,0,1,.000,12,21,.571,.545,5,6,.833,4,10,14,5,1,2,1,2,29,27.9,11
55,119,63,2014-03-09,NOP,,DEN,W 111-107 (OT),1,45:10,10,20,.500,0,0,,10,20,.500,.500,12,16,.750,7,10,17,3,1,6,3,3,32,31.4,5
56,120,64,2014-03-12,NOP,,MEM,L 88-90,1,39:05,9,14,.643,0,0,,9,14,.643,.643,11,11,1.000,2,8,10,2,1,4,1,3,29,29.6,-3
57,121,65,2014-03-14,NOP,,POR,L 103-111,1,39:53,15,27,.556,0,0,,15,27,.556,.556,6,6,1.000,3,6,9,1,1,2,2,5,36,26.1,-11
58,122,66,2014-03-16,NOP,,BOS,W 121-120 (OT),1,47:42,14,22,.636,0,0,,14,22,.636,.636,12,12,1.000,5,16,21,3,1,3,1,2,40,41.9,10
58,,67,2014-03-19,NOP,,TOR,L 100-107,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,123,68,2014-03-21,NOP,@,ATL,W 111-105,1,44:04,11,19,.579,0,0,,11,19,.579,.579,12,15,.800,2,9,11,2,1,1,4,0,34,27.1,5
60,124,69,2014-03-22,NOP,,MIA,W 105-95,1,39:27,13,22,.591,0,0,,13,22,.591,.591,4,5,.800,3,8,11,0,3,1,1,2,30,25.8,7
61,125,70,2014-03-24,NOP,,BRK,W 109-104 (OT),1,45:05,9,17,.529,0,0,,9,17,.529,.529,6,6,1.000,3,11,14,1,0,3,2,4,24,20.3,8
62,126,71,2014-03-26,NOP,,LAC,W 98-96,1,37:30,5,19,.263,0,1,.000,5,18,.278,.263,6,8,.750,4,9,13,4,2,5,2,3,16,14.5,3
63,127,72,2014-03-28,NOP,,UTA,W 102-95,1,03:43,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,3
63,,73,2014-03-29,NOP,@,SAS,L 80-96,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
64,128,74,2014-03-31,NOP,,SAC,L 97-102,1,37:41,5,13,.385,0,1,.000,5,12,.417,.385,12,14,.857,2,6,8,4,2,4,1,3,22,22.7,-20
65,129,75,2014-04-02,NOP,@,DEN,L 107-137,1,10:30,3,4,.750,0,0,,3,4,.750,.750,0,0,,0,3,3,1,0,0,0,2,6,5.2,-9
66,130,76,2014-04-04,NOP,@,UTA,L 96-100,1,23:29,3,6,.500,0,0,,3,6,.500,.500,2,4,.500,0,6,6,1,0,2,0,1,8,7.7,-1
67,131,77,2014-04-06,NOP,@,POR,L 94-100,1,34:00,6,18,.333,0,0,,6,18,.333,.333,3,3,1.000,0,5,5,1,0,4,0,3,15,8.6,-15
67,,78,2014-04-09,NOP,,PHO,L 88-94,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
67,,79,2014-04-11,NOP,@,OKC,L 94-116,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
67,,80,2014-04-12,NOP,@,HOU,L 104-111,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
67,,81,2014-04-14,NOP,,OKC,W 101-89,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
67,,82,2014-04-16,NOP,,HOU,W 105-100,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
,,,,,,,29-38,66,2360,522,1005,.519,2,9,.222,520,996,.522,.520,348,440,.791,207,466,673,105,89,189,109,200,1394,18.7,-114
